timestamp,frame,tipo,descricao,track_id,classe,confianca,camera,screenshot,clip,causa_principal,causa_confianca,cenarios_ativos,distribuicao_causas
2026-09-15T13:53:28.147147,1,INVASAO_FAIXA,Invasão de Area 1,2,Carro,0.789,Câmera — video_teste_recorte.mp4 — Cruzamento Centro,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_135328_ID2.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_135328_ID2.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
2026-09-15T13:53:31.082904,13,INVASAO_FAIXA,Cruzou Linha 1,3,Carro,0.737,Câmera — video_teste_recorte.mp4 — Cruzamento Centro,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_135331_ID3.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_135331_ID3.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
2026-09-15T13:54:34.329687,314,INVASAO_FAIXA,Cruzou Linha 1,272,Carro,0.6,Câmera — video_teste_recorte.mp4 — Cruzamento Centro,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_135434_ID272.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_135434_ID272.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
2026-09-15T13:54:37.620881,329,INVASAO_FAIXA,Invasão de Area 1,299,Carro,0.562,Câmera — video_teste_recorte.mp4 — Cruzamento Centro,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_135437_ID299.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_135437_ID299.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
2026-09-15T13:55:14.247025,504,INVASAO_FAIXA,Cruzou Linha 1,532,Carro,0.627,Câmera — video_teste_recorte.mp4 — Cruzamento Centro,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_135514_ID532.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_135514_ID532.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
2026-09-15T13:55:19.082849,528,INVASAO_FAIXA,Invasão de Area 1,563,Carro,0.637,Câmera — video_teste_recorte.mp4 — Cruzamento Centro,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_135519_ID563.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_135519_ID563.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
