timestamp,frame,tipo,descricao,track_id,classe,confianca,camera,screenshot,clip,causa_principal,causa_confianca,cenarios_ativos,distribuicao_causas
2026-09-15T12:24:33.649920,13,INVASAO_FAIXA,Cruzou Linha 1,17,Carro,0.208,Câmera — video_teste2_recorte.mp4 — Avenida Norte,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_122433_ID17.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_122433_ID17.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
2026-09-15T12:24:41.025656,43,INVASAO_FAIXA,Invasão de Area 2,46,Onibus,0.6,Câmera — video_teste2_recorte.mp4 — Avenida Norte,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_122441_ID46.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_122441_ID46.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
2026-09-15T12:25:03.010603,172,INVASAO_FAIXA,Cruzou Linha 1,112,Carro,0.559,Câmera — video_teste2_recorte.mp4 — Avenida Norte,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_122503_ID112.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_122503_ID112.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
2026-09-15T12:25:29.633087,345,INVASAO_FAIXA,Invasão de Area 1,188,Carro,0.7,Câmera — video_teste2_recorte.mp4 — Avenida Norte,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_122529_ID188.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_122529_ID188.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
2026-09-15T12:25:30.190996,349,AVANCO_SINAL_VERMELHO,Cruzou Linha de Retencao com sinal VERMELHO,187,Carro,0.677,Câmera — video_teste2_recorte.mp4 — Avenida Norte,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\AVANCO_SINAL_VERMELHO_20260915_122530_ID187.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\AVANCO_SINAL_VERMELHO_20260915_122530_ID187.mp4,Tempo semafórico inadequado,0.35,,"{""Tempo semafórico inadequado"": 0.35, ""Congestionamento"": 0.25, ""Conduta do condutor"": 0.25, ""Sinalização pouco visível"": 0.15}"
2026-09-15T12:25:30.352771,350,INVASAO_FAIXA,Invasão de Area 1,187,Carro,0.725,Câmera — video_teste2_recorte.mp4 — Avenida Norte,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_122530_ID187.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_122530_ID187.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
2026-09-15T12:25:33.594524,370,INVASAO_FAIXA,Cruzou Linha 1,201,Carro,0.707,Câmera — video_teste2_recorte.mp4 — Avenida Norte,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_122533_ID201.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_122533_ID201.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
2026-09-15T12:25:35.241010,381,INVASAO_FAIXA,Invasão de Area 1,212,Carro,0.506,Câmera — video_teste2_recorte.mp4 — Avenida Norte,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_122535_ID212.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_122535_ID212.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
2026-09-15T12:25:35.241010,381,AVANCO_SINAL_VERMELHO,Cruzou Linha de Retencao com sinal VERMELHO,206,Carro,0.833,Câmera — video_teste2_recorte.mp4 — Avenida Norte,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\AVANCO_SINAL_VERMELHO_20260915_122535_ID206.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\AVANCO_SINAL_VERMELHO_20260915_122535_ID206.mp4,Tempo semafórico inadequado,0.35,,"{""Tempo semafórico inadequado"": 0.35, ""Congestionamento"": 0.25, ""Conduta do condutor"": 0.25, ""Sinalização pouco visível"": 0.15}"
2026-09-15T12:25:35.408523,382,INVASAO_FAIXA,Invasão de Area 1,206,Carro,0.635,Câmera — video_teste2_recorte.mp4 — Avenida Norte,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\screenshots\INVASAO_FAIXA_20260915_122535_ID206.jpg,C:\Users\Joice\frontend cognimove\CogniMove\backend\outputs\evidencias\clips\INVASAO_FAIXA_20260915_122535_ID206.mp4,Pintura desgastada / ausente,0.35,,"{""Pintura desgastada / ausente"": 0.35, ""Sinalização pouco visível"": 0.25, ""Ausência de segregador físico"": 0.2, ""Conduta do condutor"": 0.2}"
